Detailed Statistics Arrivals  
Destination Airport: New York, NY: John F. Kennedy International (JFK)
Airline: Hawaiian Airlines Inc. (HA)
Month(s): January, February, March, April, May, June, July, August, September, October, November, and December
Day(s): 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30 and 31
Year(s): 2015, 2016, 2017, 2018 and 2019

Carrier Code,Date (MM/DD/YYYY),Flight Number,Tail Number,Origin Airport,Scheduled Arrival Time,Actual Arrival Time
"HA","03/24/2016","0050","N391HA","HNL","06:55","07:12"
"HA","03/24/2017","0050","N395HA","HNL","06:55","07:23"
"HA","03/24/2018","0050","N370HA","HNL","06:55","06:28"
"HA","03/24/2019","0050","N388HA","HNL","06:55","06:28"
"HA","03/25/2015","0050","N383HA","HNL","06:55","07:06"
"HA","03/25/2016","0050","N374HA","HNL","06:55","06:54"
"HA","03/25/2017","0050","N381HA","HNL","06:55","07:17"
"HA","03/25/2018","0050","N391HA","HNL","06:55","06:47"
"HA","03/25/2019","0050","N374HA","HNL","06:55","06:42"
"HA","03/26/2015","0050","N370HA","HNL","06:55","07:20"
"HA","03/26/2016","0050","N386HA","HNL","06:55","06:51"
"HA","03/26/2017","0050","N386HA","HNL","06:55","07:18"
"HA","03/26/2018","0050","N389HA","HNL","06:55","07:34"
"HA","03/26/2019","0050","N389HA","HNL","06:55","06:26"
"HA","03/27/2015","0050","N392HA","HNL","06:55","07:19"
"HA","03/27/2016","0050","N375HA","HNL","06:55","07:15"
"HA","03/27/2017","0050","N382HA","HNL","06:55","07:14"
"HA","03/27/2018","0050","N373HA","HNL","06:55","07:24"
"HA","03/27/2019","0050","N390HA","HNL","06:55","07:02"
"HA","03/28/2015","0050","N370HA","HNL","06:55","07:25"
"HA","03/28/2016","0050","N379HA","HNL","06:55","07:31"
"HA","03/28/2017","0050","N388HA","HNL","06:55","07:08"
"HA","03/28/2018","0050","N382HA","HNL","06:55","06:48"
"HA","03/28/2019","0050","N392HA","HNL","06:55","06:47"
"HA","03/29/2015","0050","N385HA","HNL","06:55","07:09"
"HA","03/29/2016","0050","N383HA","HNL","06:55","06:49"
"HA","03/29/2017","0050","N381HA","HNL","06:55","06:57"
"HA","03/29/2018","0050","N384HA","HNL","06:55","07:04"
"HA","03/29/2019","0050","N361HA","HNL","06:55","06:53"
"HA","03/30/2016","0050","N370HA","HNL","06:55","07:01"
"HA","03/30/2017","0050","N388HA","HNL","06:55","07:56"
"HA","03/30/2018","0050","N385HA","HNL","06:55","06:30"
"HA","03/30/2019","0050","N380HA","HNL","06:55","06:57"
"HA","03/31/2016","0050","N393HA","HNL","06:55","07:11"
"HA","03/31/2017","0050","N385HA","HNL","06:55","07:31"
"HA","03/31/2018","0050","N389HA","HNL","06:55","06:27"
"HA","03/31/2019","0050","N396HA","HNL","06:55","07:12"
"HA","04/01/2015","0050","N390HA","HNL","06:55","06:47"
"HA","04/01/2016","0050","N393HA","HNL","06:55","07:41"
"HA","04/01/2017","0050","N399HA","HNL","06:55","06:50"
"HA","04/01/2018","0050","N393HA","HNL","06:55","06:18"
"HA","04/01/2019","0050","N390HA","HNL","06:55","07:05"
"HA","04/02/2015","0050","N383HA","HNL","06:55","06:34"
"HA","04/02/2016","0050","N396HA","HNL","06:55","06:56"
"HA","04/02/2017","0050","N389HA","HNL","06:55","06:40"
"HA","04/02/2018","0050","N374HA","HNL","06:55","06:46"
"HA","04/02/2019","0050","N360HA","HNL","06:55","06:35"
"HA","04/03/2015","0050","N370HA","HNL","06:55","06:36"
"HA","04/03/2016","0050","N386HA","HNL","06:55","06:42"
"HA","04/03/2017","0050","N388HA","HNL","06:55","07:16"
"HA","04/03/2018","0050","N395HA","HNL","06:55","06:57"
"HA","04/03/2019","0050","N391HA","HNL","06:55","06:53"
"HA","04/04/2015","0050","N399HA","HNL","06:55","06:27"
"HA","04/04/2016","0050","N388HA","HNL","06:55","07:06"
"HA","04/04/2017","0050","N395HA","HNL","06:55","06:33"
"HA","04/04/2018","0050","N383HA","HNL","06:55","06:23"
"HA","04/04/2019","0050","N373HA","HNL","06:55","06:50"
"HA","04/05/2015","0050","N370HA","HNL","06:55","06:24"
"HA","04/05/2016","0050","N393HA","HNL","06:55","06:42"
"HA","04/05/2017","0050","N370HA","HNL","06:55","06:44"
"HA","04/05/2018","0050","N395HA","HNL","06:55","07:10"
"HA","04/05/2019","0050","N373HA","HNL","06:55","07:37"
"HA","04/06/2016","0050","N386HA","HNL","06:55","07:06"
"HA","04/06/2017","0050","N374HA","HNL","06:55","06:35"
"HA","04/06/2018","0050","N360HA","HNL","06:55","06:05"
"HA","04/06/2019","0050","N381HA","HNL","06:55","07:12"
"HA","04/07/2016","0050","N388HA","HNL","06:55","06:53"
"HA","04/07/2017","0050","N382HA","HNL","06:55","06:34"
"HA","04/07/2018","0050","N383HA","HNL","06:55","06:26"
"HA","04/07/2019","0050","N379HA","HNL","06:55","08:26"
"HA","04/08/2015","0050","N374HA","HNL","06:55","06:41"
"HA","04/08/2016","0050","N374HA","HNL","06:55","07:21"
"HA","04/08/2017","0050","N380HA","HNL","06:55","06:12"
"HA","04/08/2018","0050","N385HA","HNL","06:55","06:10"
"HA","04/08/2019","0050","N395HA","HNL","06:55","06:19"
"HA","04/09/2015","0050","N370HA","HNL","06:55","06:46"
"HA","04/09/2016","0050","N381HA","HNL","06:55","07:11"
"HA","04/09/2017","0050","N381HA","HNL","06:55","06:38"
"HA","04/09/2018","0050","N399HA","HNL","06:55","07:14"
"HA","04/09/2019","0050","N370HA","HNL","06:55","06:16"
"HA","04/10/2015","0050","N391HA","HNL","06:55","07:01"
"HA","04/10/2016","0050","N382HA","HNL","06:55","07:03"
"HA","04/10/2017","0050","N370HA","HNL","06:55","06:29"
"HA","04/10/2018","0050","N370HA","HNL","06:55","06:52"
"HA","04/10/2019","0050","N388HA","HNL","06:55","07:23"
"HA","04/11/2015","0050","N392HA","HNL","06:55","06:56"
"HA","04/11/2016","0050","N375HA","HNL","06:55","07:00"
"HA","04/11/2017","0050","N374HA","HNL","06:55","06:22"
"HA","04/11/2018","0050","N375HA","HNL","06:55","06:37"
"HA","04/11/2019","0050","N392HA","HNL","06:55","07:40"
"HA","04/12/2015","0050","N370HA","HNL","06:55","06:38"
"HA","04/12/2016","0050","N393HA","HNL","06:55","06:51"
"HA","04/12/2017","0050","N374HA","HNL","06:55","08:08"
"HA","04/12/2018","0050","N380HA","HNL","06:55","07:00"
"HA","04/12/2019","0050","N361HA","HNL","06:55","07:35"
"HA","04/13/2016","0050","N388HA","HNL","06:55","07:02"
"HA","04/13/2017","0050","N380HA","HNL","06:55","06:45"
"HA","04/13/2018","0050","N391HA","HNL","06:55","06:41"
"HA","04/13/2019","0050","N385HA","HNL","06:55","07:03"
"HA","04/14/2016","0050","N382HA","HNL","06:55","07:11"
"HA","04/14/2017","0050","N389HA","HNL","06:55","06:43"
"HA","04/14/2018","0050","N396HA","HNL","06:55","07:27"
"HA","04/14/2019","0050","N374HA","HNL","06:55","07:11"
"HA","04/15/2015","0050","N391HA","HNL","06:55","06:49"
"HA","04/15/2016","0050","N378HA","HNL","06:55","07:13"
"HA","04/15/2017","0050","N382HA","HNL","06:55","06:44"
"HA","04/15/2018","0050","N370HA","HNL","06:55","07:51"
"HA","04/15/2019","0050","N386HA","HNL","06:55","07:01"
"HA","04/16/2015","0050","N393HA","HNL","06:55","07:22"
"HA","04/16/2016","0050","N384HA","HNL","06:55","07:04"
"HA","04/16/2017","0050","N396HA","HNL","06:55","06:38"
"HA","04/16/2018","0050","N361HA","HNL","06:55","06:37"
"HA","04/16/2019","0050","N389HA","HNL","06:55","07:11"
"HA","04/17/2015","0050","N381HA","HNL","06:55","07:25"
"HA","04/17/2016","0050","N386HA","HNL","06:55","07:16"
"HA","04/17/2017","0050","N399HA","HNL","06:55","06:33"
"HA","04/17/2018","0050","N395HA","HNL","06:55","06:50"
"HA","04/17/2019","0050","N374HA","HNL","06:55","07:05"
"HA","04/18/2015","0050","N392HA","HNL","06:55","06:58"
"HA","04/18/2017","0050","N399HA","HNL","06:55","07:30"
"HA","04/18/2018","0050","N381HA","HNL","06:55","06:57"
"HA","04/18/2019","0050","N379HA","HNL","06:55","07:22"
"HA","04/19/2015","0050","N374HA","HNL","06:55","07:20"
"HA","04/19/2016","0050","N370HA","HNL","06:55","07:01"
"HA","04/19/2017","0050","N374HA","HNL","06:55","06:52"
"HA","04/19/2018","0050","N385HA","HNL","06:55","06:50"
"HA","04/19/2019","0050","N361HA","HNL","06:55","07:04"
"HA","04/20/2016","0050","N392HA","HNL","06:55","07:02"
"HA","04/20/2017","0050","N379HA","HNL","06:55","06:53"
"HA","04/20/2018","0050","N373HA","HNL","06:55","07:03"
"HA","04/20/2019","0050","N389HA","HNL","06:55","07:03"
"HA","04/21/2016","0050","N375HA","HNL","06:55","06:47"
"HA","04/21/2017","0050","N374HA","HNL","06:55","06:37"
"HA","04/21/2018","0050","N373HA","HNL","06:55","07:51"
"HA","04/21/2019","0050","N379HA","HNL","06:55","07:41"
"HA","04/22/2015","0050","N380HA","HNL","06:55","06:52"
"HA","04/22/2016","0050","N373HA","HNL","06:55","06:45"
"HA","04/22/2017","0050","N386HA","HNL","06:55","06:36"
"HA","04/22/2018","0050","N380HA","HNL","06:55","06:48"
"HA","04/22/2019","0050","N380HA","HNL","06:55","07:14"
"HA","04/23/2015","0050","N391HA","HNL","06:55","06:45"
"HA","04/23/2016","0050","N375HA","HNL","06:55","06:50"
"HA","04/23/2017","0050","N370HA","HNL","06:55","06:33"
"HA","04/23/2018","0050","N396HA","HNL","06:55","06:54"
"HA","04/23/2019","0050","N388HA","HNL","06:55","06:52"
"HA","04/24/2015","0050","N393HA","HNL","06:55","06:57"
"HA","04/24/2016","0050","N374HA","HNL","06:55","06:26"
"HA","04/24/2017","0050","N380HA","HNL","06:55","07:34"
"HA","04/24/2018","0050","N390HA","HNL","06:55","06:57"
"HA","04/24/2019","0050","N373HA","HNL","06:55","06:50"
"HA","04/25/2015","0050","N399HA","HNL","06:55","07:04"
"HA","04/25/2017","0050","N395HA","HNL","06:55","07:08"
"HA","04/25/2018","0050","N392HA","HNL","06:55","06:45"
"HA","04/25/2019","0050","N370HA","HNL","06:55","07:06"
"HA","04/26/2015","0050","N385HA","HNL","06:55","06:40"
"HA","04/26/2016","0050","N383HA","HNL","06:55","06:53"
"HA","04/26/2017","0050","N380HA","HNL","06:55","07:05"
"HA","04/26/2018","0050","N389HA","HNL","06:55","07:20"
"HA","04/26/2019","0050","N390HA","HNL","06:55","06:56"
"HA","04/27/2016","0050","N396HA","HNL","06:55","07:22"
"HA","04/27/2017","0050","N370HA","HNL","06:55","06:48"
"HA","04/27/2018","0050","N389HA","HNL","06:55","08:31"
"HA","04/27/2019","0050","N383HA","HNL","06:55","06:43"
"HA","04/28/2016","0050","N373HA","HNL","06:55","06:40"
"HA","04/28/2017","0050","N381HA","HNL","06:55","08:12"
"HA","04/28/2018","0050","N395HA","HNL","06:55","06:29"
"HA","04/28/2019","0050","N370HA","HNL","06:55","06:44"
"HA","04/29/2015","0050","N386HA","HNL","06:55","06:58"
"HA","04/29/2016","0050","N374HA","HNL","06:55","07:04"
"HA","04/29/2017","0050","N395HA","HNL","06:55","07:05"
"HA","04/29/2018","0050","N379HA","HNL","06:55","06:46"
"HA","04/29/2019","0050","N381HA","HNL","06:55","06:43"
"HA","04/30/2015","0050","N393HA","HNL","06:55","07:40"
"HA","04/30/2016","0050","N396HA","HNL","06:55","06:45"
"HA","04/30/2017","0050","N388HA","HNL","06:55","06:46"
"HA","04/30/2018","0050","N361HA","HNL","06:55","07:02"
"HA","04/30/2019","0050","N396HA","HNL","06:55","06:48"
"HA","05/01/2015","0050","N392HA","HNL","06:55","08:01"
"HA","05/01/2016","0050","N380HA","HNL","06:55","06:48"
"HA","05/01/2017","0050","N384HA","HNL","06:55","07:20"
"HA","05/01/2018","0050","N360HA","HNL","06:55","06:37"
"HA","05/01/2019","0050","N393HA","HNL","06:55","06:36"
"HA","05/02/2015","0050","N380HA","HNL","06:55","06:42"
"HA","05/02/2016","0050","N390HA","HNL","06:55","06:48"
"HA","05/02/2017","0050","N379HA","HNL","06:55","06:52"
"HA","05/02/2018","0050","N375HA","HNL","06:55","06:28"
"HA","05/02/2019","0050","N373HA","HNL","06:55","06:51"
"HA","05/03/2015","0050","N392HA","HNL","06:55","07:08"
"HA","05/03/2016","0050","N396HA","HNL","06:55","06:46"
"HA","05/03/2017","0050","N399HA","HNL","06:55","06:40"
"HA","05/03/2018","0050","N383HA","HNL","06:55","07:17"
"HA","05/03/2019","0050","N379HA","HNL","06:55","07:21"
"HA","05/04/2016","0050","N375HA","HNL","06:55","06:48"
"HA","05/04/2017","0050","N384HA","HNL","06:55","07:04"
"HA","05/04/2018","0050","N396HA","HNL","06:55","06:27"
"HA","05/04/2019","0050","N378HA","HNL","06:55","06:24"
"HA","05/05/2016","0050","N386HA","HNL","06:55","06:58"
"HA","05/05/2017","0050","N389HA","HNL","06:55","07:08"
"HA","05/05/2018","0050","N395HA","HNL","06:55","06:33"
"HA","05/05/2019","0050","N399HA","HNL","06:55","07:50"
"HA","05/06/2015","0050","N389HA","HNL","06:55","06:47"
"HA","05/06/2016","0050","N370HA","HNL","06:55","06:41"
"HA","05/06/2017","0050","N395HA","HNL","06:55","06:47"
"HA","05/06/2018","0050","N360HA","HNL","06:55","06:25"
"HA","05/06/2019","0050","N383HA","HNL","06:55","07:01"
"HA","05/07/2015","0050","N382HA","HNL","06:55","07:39"
"HA","05/07/2016","0050","N389HA","HNL","06:55","06:59"
"HA","05/07/2017","0050","N396HA","HNL","06:55","07:34"
"HA","05/07/2018","0050","N399HA","HNL","06:55","06:44"
"HA","05/07/2019","0050","N380HA","HNL","06:55","07:23"
"HA","05/08/2015","0050","N383HA","HNL","06:55","07:17"
"HA","05/08/2016","0050","N370HA","HNL","06:55","06:26"
"HA","05/08/2017","0050","N379HA","HNL","06:55","06:37"
"HA","05/08/2018","0050","N370HA","HNL","06:55","06:52"
"HA","05/08/2019","0050","N396HA","HNL","06:55","07:10"
"HA","05/09/2015","0050","N382HA","HNL","06:55","06:58"
"HA","05/09/2016","0050","N378HA","HNL","06:55","06:28"
"HA","05/09/2017","0050","N388HA","HNL","06:55","06:43"
"HA","05/09/2018","0050","N385HA","HNL","06:55","07:02"
"HA","05/09/2019","0050","N384HA","HNL","06:55","07:00"
"HA","05/10/2015","0050","N375HA","HNL","06:55","07:20"
"HA","05/10/2016","0050","N375HA","HNL","06:55","06:38"
"HA","05/10/2017","0050","N370HA","HNL","06:55","11:06"
"HA","05/10/2018","0050","N399HA","HNL","06:55","06:59"
"HA","05/10/2019","0050","N375HA","HNL","06:55","08:07"
"HA","05/11/2016","0050","N389HA","HNL","06:55","06:15"
"HA","05/11/2017","0050","N382HA","HNL","06:55","06:42"
"HA","05/11/2018","0050","N382HA","HNL","06:55","06:36"
"HA","05/11/2019","0050","N379HA","HNL","06:55","07:24"
"HA","05/12/2016","0050","N384HA","HNL","06:55","06:23"
"HA","05/12/2017","0050","N389HA","HNL","06:55","06:42"
"HA","05/12/2018","0050","N361HA","HNL","06:55","06:59"
"HA","05/12/2019","0050","N393HA","HNL","06:55","06:57"
"HA","05/13/2015","0050","N399HA","HNL","06:55","07:14"
"HA","05/13/2016","0050","N375HA","HNL","06:55","06:22"
"HA","05/13/2017","0050","N379HA","HNL","06:55","06:31"
"HA","05/13/2018","0050","N388HA","HNL","06:55","07:20"
"HA","05/13/2019","0050","N392HA","HNL","06:55","06:40"
"HA","05/14/2015","0050","N388HA","HNL","06:55","07:05"
"HA","05/14/2016","0050","N391HA","HNL","06:55","06:07"
"HA","05/14/2017","0050","N382HA","HNL","06:55","06:49"
"HA","05/14/2018","0050","N396HA","HNL","06:55","07:36"
"HA","05/14/2019","0050","N380HA","HNL","06:55","06:37"
"HA","05/15/2015","0050","N390HA","HNL","06:55","06:59"
"HA","05/15/2016","0050","N383HA","HNL","06:55","06:35"
"HA","05/15/2017","0050","N381HA","HNL","06:55","06:54"
"HA","05/15/2018","0050","N386HA","HNL","06:55","07:15"
"HA","05/15/2019","0050","N386HA","HNL","06:55","07:17"
"HA","05/16/2015","0050","N370HA","HNL","06:55","07:26"
"HA","05/16/2016","0050","N379HA","HNL","06:55","06:47"
"HA","05/16/2017","0050","N388HA","HNL","06:55","06:50"
"HA","05/16/2018","0050","N399HA","HNL","06:55","06:51"
"HA","05/16/2019","0050","N373HA","HNL","06:55","07:14"
"HA","05/17/2015","0050","N390HA","HNL","06:55","06:50"
"HA","05/17/2016","0050","N393HA","HNL","06:55","06:58"
"HA","05/17/2017","0050","N389HA","HNL","06:55","06:54"
"HA","05/17/2018","0050","N391HA","HNL","06:55","06:55"
"HA","05/17/2019","0050","N383HA","HNL","06:55","06:48"
"HA","05/18/2015","0050","N381HA","HNL","06:55","06:28"
"HA","05/18/2016","0050","N386HA","HNL","06:55","07:04"
"HA","05/18/2017","0050","N385HA","HNL","06:55","06:48"
"HA","05/18/2018","0050","N395HA","HNL","06:55","06:57"
"HA","05/18/2019","0050","N375HA","HNL","06:55","07:57"
"HA","05/19/2015","0050","N383HA","HNL","06:55","06:55"
"HA","05/19/2016","0050","N378HA","HNL","06:55","06:45"
"HA","05/19/2017","0050","N381HA","HNL","06:55","06:57"
"HA","05/19/2018","0050","N360HA","HNL","06:55","06:40"
"HA","05/19/2019","0050","N390HA","HNL","06:55","06:57"
"HA","05/20/2015","0050","N386HA","HNL","06:55","06:11"
"HA","05/20/2016","0050","N375HA","HNL","06:55","06:42"
"HA","05/20/2017","0050","N396HA","HNL","06:55","06:57"
"HA","05/20/2018","0050","N375HA","HNL","06:55","07:04"
"HA","05/20/2019","0050","N392HA","HNL","06:55","06:59"
"HA","05/21/2015","0050","N378HA","HNL","06:55","06:47"
"HA","05/21/2016","0050","N392HA","HNL","06:55","06:42"
"HA","05/21/2017","0050","N373HA","HNL","06:55","06:41"
"HA","05/21/2018","0050","N390HA","HNL","06:55","06:42"
"HA","05/21/2019","0050","N361HA","HNL","06:55","07:05"
"HA","05/22/2015","0050","N392HA","HNL","06:55","07:07"
"HA","05/22/2016","0050","N390HA","HNL","06:55","07:02"
"HA","05/22/2017","0050","N370HA","HNL","06:55","07:04"
"HA","05/22/2018","0050","N392HA","HNL","06:55","06:47"
"HA","05/22/2019","0050","N389HA","HNL","06:55","07:23"
"HA","05/23/2015","0050","N378HA","HNL","06:55","06:39"
"HA","05/23/2016","0050","N380HA","HNL","06:55","07:05"
"HA","05/23/2017","0050","N385HA","HNL","06:55","07:35"
"HA","05/23/2018","0050","N391HA","HNL","06:55","06:51"
"HA","05/23/2019","0050","N383HA","HNL","06:55","07:20"
"HA","05/24/2015","0050","N381HA","HNL","06:55","06:58"
"HA","05/24/2016","0050","N390HA","HNL","06:55","06:59"
"HA","05/24/2017","0050","N379HA","HNL","06:55","07:03"
"HA","05/24/2018","0050","N393HA","HNL","06:55","06:54"
"HA","05/24/2019","0050","N393HA","HNL","06:55","07:35"
"HA","05/25/2015","0050","N392HA","HNL","06:55","07:02"
"HA","05/25/2016","0050","N375HA","HNL","06:55","08:12"
"HA","05/25/2017","0050","N374HA","HNL","06:55","06:25"
"HA","05/25/2018","0050","N382HA","HNL","06:55","06:54"
"HA","05/25/2019","0050","N375HA","HNL","06:55","06:51"
"HA","05/26/2015","0050","N370HA","HNL","06:55","06:46"
"HA","05/26/2016","0050","N382HA","HNL","06:55","07:02"
"HA","05/26/2017","0050","N379HA","HNL","06:55","06:51"
"HA","05/26/2018","0050","N395HA","HNL","06:55","06:51"
"HA","05/26/2019","0050","N379HA","HNL","06:55","07:35"
"HA","05/27/2015","0050","N392HA","HNL","06:55","07:19"
"HA","05/27/2016","0050","N384HA","HNL","06:55","07:15"
"HA","05/27/2017","0050","N370HA","HNL","06:55","06:27"
"HA","05/27/2018","0050","N392HA","HNL","06:55","06:46"
"HA","05/27/2019","0050","N374HA","HNL","06:55","06:53"
"HA","05/28/2015","0050","N389HA","HNL","06:55","06:33"
"HA","05/28/2016","0050","N396HA","HNL","06:55","06:56"
"HA","05/28/2017","0050","N385HA","HNL","06:55","06:28"
"HA","05/28/2018","0050","N386HA","HNL","06:55","06:49"
"HA","05/28/2019","0050","N386HA","HNL","06:55","07:04"
"HA","05/29/2015","0050","N378HA","HNL","06:55","07:06"
"HA","05/29/2016","0050","N379HA","HNL","06:55","07:13"
"HA","05/29/2017","0050","N373HA","HNL","06:55","06:46"
"HA","05/29/2018","0050","N399HA","HNL","06:55","06:53"
"HA","05/29/2019","0050","N393HA","HNL","06:55","07:13"
"HA","05/30/2015","0050","N388HA","HNL","06:55","07:01"
"HA","05/30/2016","0050","N384HA","HNL","06:55","07:06"
"HA","05/30/2017","0050","N388HA","HNL","06:55","06:48"
"HA","05/30/2018","0050","N379HA","HNL","06:55","06:47"
"HA","05/30/2019","0050","N395HA","HNL","06:55","07:32"
"HA","05/31/2015","0050","N375HA","HNL","06:55","06:38"
"HA","05/31/2016","0050","N396HA","HNL","06:55","08:10"
"HA","05/31/2017","0050","N385HA","HNL","06:55","07:39"
"HA","05/31/2018","0050","N396HA","HNL","06:55","06:59"
"HA","05/31/2019","0050","N374HA","HNL","06:55","07:01"
"HA","06/01/2015","0050","N378HA","HNL","06:55","06:38"
"HA","06/01/2016","0050","N375HA","HNL","06:55","07:15"
"HA","06/01/2017","0050","N373HA","HNL","06:55","06:51"
"HA","06/01/2018","0050","N399HA","HNL","06:55","07:15"
"HA","06/01/2019","0050","N360HA","HNL","06:55","07:06"
"HA","06/02/2015","0050","N374HA","HNL","06:55","06:46"
"HA","06/02/2016","0050","N383HA","HNL","06:55","07:24"
"HA","06/02/2017","0050","N381HA","HNL","06:55","06:24"
"HA","06/02/2018","0050","N384HA","HNL","06:55","07:09"
"HA","06/02/2019","0050","N384HA","HNL","06:55","07:09"
"HA","06/03/2015","0050","N382HA","HNL","06:55","07:12"
"HA","06/03/2016","0050","N381HA","HNL","06:55","07:19"
"HA","06/03/2017","0050","N395HA","HNL","06:55","07:03"
"HA","06/03/2018","0050","N396HA","HNL","06:55","06:38"
"HA","06/03/2019","0050","N373HA","HNL","06:55","06:45"
"HA","06/04/2015","0050","N391HA","HNL","06:55","07:35"
"HA","06/04/2016","0050","N386HA","HNL","06:55","06:54"
"HA","06/04/2017","0050","N388HA","HNL","06:55","06:53"
"HA","06/04/2018","0050","N386HA","HNL","06:55","06:58"
"HA","06/04/2019","0050","N388HA","HNL","06:55","06:58"
"HA","06/05/2015","0050","N373HA","HNL","06:55","07:37"
"HA","06/05/2016","0050","N381HA","HNL","06:55","07:25"
"HA","06/05/2017","0050","N385HA","HNL","06:55","07:00"
"HA","06/05/2018","0050","N384HA","HNL","06:55","07:23"
"HA","06/05/2019","0050","N391HA","HNL","06:55","07:00"
"HA","06/06/2015","0050","N396HA","HNL","06:55","06:54"
"HA","06/06/2016","0050","N378HA","HNL","06:55","06:48"
"HA","06/06/2017","0050","N381HA","HNL","06:55","07:16"
"HA","06/06/2018","0050","N396HA","HNL","06:55","07:14"
"HA","06/06/2019","0050","N391HA","HNL","06:55","08:23"
"HA","06/07/2015","0050","N391HA","HNL","06:55","07:10"
"HA","06/07/2016","0050","N381HA","HNL","06:55","07:06"
"HA","06/07/2017","0050","N384HA","HNL","06:55","08:00"
"HA","06/07/2018","0050","N388HA","HNL","06:55","07:08"
"HA","06/07/2019","0050","N370HA","HNL","06:55","07:04"
"HA","06/08/2015","0050","N389HA","HNL","06:55","06:54"
"HA","06/08/2016","0050","N373HA","HNL","06:55","07:15"
"HA","06/08/2017","0050","N384HA","HNL","06:55","08:25"
"HA","06/08/2018","0050","N379HA","HNL","06:55","06:56"
"HA","06/08/2019","0050","N374HA","HNL","06:55","06:53"
"HA","06/09/2015","0050","N375HA","HNL","06:55","06:38"
"HA","06/09/2016","0050","N383HA","HNL","06:55","07:29"
"HA","06/09/2017","0050","N386HA","HNL","06:55","07:33"
"HA","06/09/2018","0050","N392HA","HNL","06:55","07:27"
"HA","06/09/2019","0050","N393HA","HNL","06:55","06:55"
"HA","06/10/2015","0050","N378HA","HNL","06:55","06:50"
"HA","06/10/2016","0050","N384HA","HNL","06:55","07:17"
"HA","06/10/2017","0050","N382HA","HNL","06:55","06:31"
"HA","06/10/2018","0050","N370HA","HNL","06:55","07:08"
"HA","06/10/2019","0050","N391HA","HNL","06:55","08:11"
"HA","06/11/2015","0050","N386HA","HNL","06:55","07:03"
"HA","06/11/2016","0050","N393HA","HNL","06:55","07:17"
"HA","06/11/2017","0050","N381HA","HNL","06:55","07:26"
"HA","06/11/2018","0050","N382HA","HNL","06:55","06:55"
"HA","06/11/2019","0050","N381HA","HNL","06:55","06:40"
"HA","06/12/2015","0050","N391HA","HNL","06:55","06:57"
"HA","06/12/2016","0050","N378HA","HNL","06:55","07:16"
"HA","06/12/2017","0050","N389HA","HNL","06:55","06:47"
"HA","06/12/2018","0050","N391HA","HNL","06:55","06:55"
"HA","06/12/2019","0050","N370HA","HNL","06:55","06:55"
"HA","06/13/2015","0050","N373HA","HNL","06:55","06:32"
"HA","06/13/2016","0050","N360HA","HNL","06:55","07:28"
"HA","06/13/2017","0050","N370HA","HNL","06:55","06:34"
"HA","06/13/2018","0050","N361HA","HNL","06:55","07:05"
"HA","06/13/2019","0050","N396HA","HNL","06:55","07:16"
"HA","06/14/2015","0050","N374HA","HNL","06:55","06:47"
"HA","06/14/2016","0050","N395HA","HNL","06:55","06:48"
"HA","06/14/2017","0050","N386HA","HNL","06:55","09:48"
"HA","06/14/2018","0050","N374HA","HNL","06:55","07:02"
"HA","06/14/2019","0050","N375HA","HNL","06:55","06:59"
"HA","06/15/2015","0050","N370HA","HNL","06:55","06:51"
"HA","06/15/2016","0050","N373HA","HNL","06:55","06:40"
"HA","06/15/2017","0050","N370HA","HNL","06:55","06:55"
"HA","06/15/2018","0050","N392HA","HNL","06:55","07:35"
"HA","06/15/2019","0050","N388HA","HNL","06:55","07:29"
"HA","06/16/2015","0050","N373HA","HNL","06:55","06:34"
"HA","06/16/2016","0050","N384HA","HNL","06:55","06:37"
"HA","06/16/2017","0050","N384HA","HNL","06:55","06:58"
"HA","06/16/2018","0050","N373HA","HNL","06:55","08:00"
"HA","06/16/2019","0050","N384HA","HNL","06:55","07:12"
"HA","06/17/2015","0050","N375HA","HNL","06:55","06:43"
"HA","06/17/2016","0050","N399HA","HNL","06:55","07:00"
"HA","06/17/2017","0050","N382HA","HNL","06:55","06:28"
"HA","06/17/2018","0050","N399HA","HNL","06:55","06:56"
"HA","06/17/2019","0050","N390HA","HNL","06:55","07:12"
"HA","06/18/2015","0050","N370HA","HNL","06:55","06:41"
"HA","06/18/2016","0050","N373HA","HNL","06:55","06:42"
"HA","06/18/2017","0050","N388HA","HNL","06:55","07:05"
"HA","06/18/2018","0050","N386HA","HNL","06:55","07:28"
"HA","06/18/2019","0050","N380HA","HNL","06:55","10:31"
"HA","06/19/2015","0050","N382HA","HNL","06:55","06:58"
"HA","06/19/2016","0050","N392HA","HNL","06:55","06:36"
"HA","06/19/2017","0050","N373HA","HNL","06:55","06:41"
"HA","06/19/2018","0050","N393HA","HNL","06:55","06:57"
"HA","06/19/2019","0050","N382HA","HNL","06:55","07:02"
"HA","06/20/2015","0050","N399HA","HNL","06:55","07:06"
"HA","06/20/2016","0050","N373HA","HNL","06:55","07:25"
"HA","06/20/2017","0050","N381HA","HNL","06:55","06:31"
"HA","06/20/2018","0050","N391HA","HNL","06:55","07:06"
"HA","06/20/2019","0050","N374HA","HNL","06:55","06:54"
